real12,pred12,real3,pred3
66.75,67.029015,66.888885,67.70937
65.333336,66.745155,65.875,67.397484
66.125,66.758995,66.77778,67.394844
68.125,66.640724,69.25,67.264206
66.22222,66.467804,68.0,67.02967
67.5,66.46507,68.75,66.9496
67.125,66.749695,66.111115,67.21844
66.75,66.73637,69.125,67.229416
67.22222,66.84538,68.4,67.33973
61.555557,66.67482,66.75,67.15051
67.5,66.783066,65.333336,67.232056
62.375,66.87708,66.125,67.28135
69.333336,66.68984,68.125,67.07309
65.625,66.66546,66.22222,66.90166
66.125,66.60372,67.5,66.81134
65.22222,66.915375,67.125,66.98537
67.125,66.67681,66.75,66.73357
67.55556,66.63642,67.22222,66.74925
68.0,66.679375,61.555557,66.74292
65.125,66.82306,67.5,66.690475
67.0,66.96738,62.375,66.73412
66.0,66.92816,69.333336,66.274796
63.0,66.950066,65.625,66.34282
69.5,66.563416,66.125,65.85175
67.375,67.053024,65.22222,66.47589
67.333336,67.08735,67.125,66.42938
67.0,67.178955,67.55556,66.514725
67.22222,67.04677,68.0,66.46369
66.25,67.2683,65.125,66.75482
68.77778,67.32371,67.0,66.92579
67.375,67.4448,66.0,67.15734
65.625,67.361885,63.0,67.07131
69.0,67.40069,69.5,67.1285
65.625,67.57783,67.375,67.247505
67.625,67.41595,67.333336,66.98621
68.44444,67.78982,67.0,67.408875
67.125,67.86169,67.22222,67.48996
66.125,67.86778,66.25,67.50477
66.0,67.880066,68.77778,67.538284
68.875,67.87383,67.375,67.57974
67.666664,67.75978,65.625,67.45702
68.75,67.996414,69.0,67.8055
66.625,68.05716,65.625,67.871315
67.75,67.87919,67.625,67.72388
68.666664,68.12304,68.44444,67.97348
68.125,67.97497,67.125,67.8367
68.5,68.06187,66.125,67.90477
66.0,68.10789,66.0,67.95787
68.375,68.10272,68.875,67.96466
67.875,67.92686,67.666664,67.76312
68.375,67.979904,68.75,67.81668
65.125,68.18979,66.625,68.04296
67.888885,68.24394,67.75,68.10101
67.25,68.34111,68.666664,68.192635
66.75,68.20983,68.125,68.06676
68.111115,68.25426,68.5,68.118835
66.0,68.414085,66.0,68.2936
67.0,68.51967,68.375,68.39888
68.25,68.53885,67.875,68.41961
68.625,68.26879,68.375,68.1634
65.111115,68.32144,65.125,68.19185
65.25,68.44127,67.888885,68.339615
64.875,68.57761,67.25,68.47578
66.111115,68.286545,66.75,68.197624
65.25,68.34882,68.111115,68.251175
64.75,68.29144,66.0,68.22139
66.5,68.2496,67.0,68.14119
67.44444,68.289986,68.25,68.21316
67.75,68.18089,68.625,68.09809
66.0,68.181526,65.111115,68.07221
66.25,68.24046,65.25,68.19711
67.666664,68.21201,64.875,68.2323
68.28571,67.9976,66.111115,67.95223
69.0,67.58711,65.25,67.567375
69.0,67.42635,64.75,67.41872
67.0,67.304855,66.5,67.30476
67.625,67.11272,67.44444,67.10756
66.77778,66.94745,67.75,66.93512
67.0,67.03762,66.0,66.94698
66.875,67.147064,66.25,67.08511
65.888885,67.41144,67.666664,67.37831
65.888885,67.20333,68.28571,67.13172
67.625,67.17795,69.0,67.08884
66.888885,67.29283,69.0,67.2714
65.375,67.52428,67.0,67.525696
68.625,67.832664,67.625,67.883194
59.11111,68.0555,66.77778,68.122154
67.0,67.9595,67.0,67.9921
67.75,67.878555,66.875,67.90313
68.0,67.77401,65.888885,67.778336
68.125,67.73249,65.888885,67.71187
68.44444,67.68994,67.625,67.65605
69.0,67.538086,66.888885,67.47012
67.0,67.42535,65.375,67.34393
68.22222,67.59922,68.625,67.54638
69.0,67.57741,59.11111,67.51596
67.55556,67.344864,67.0,67.2401
67.75,67.517426,67.75,67.47856
68.77778,67.6316,68.0,67.599655
66.375,67.51235,68.125,67.46842
68.14286,67.52014,68.44444,67.47391
67.625,67.68508,69.0,67.65682
67.22222,67.76373,67.0,67.77001
68.875,67.84408,68.22222,67.865906
69.0,68.04064,69.0,68.09429
67.888885,67.9483,67.55556,67.965996
68.0,68.04027,67.75,68.054245
68.85714,68.28635,68.77778,68.322205
67.0,68.27087,66.375,68.2692
68.44444,68.31672,68.14286,68.29833
67.28571,68.49056,67.625,68.49365
67.111115,68.35677,67.22222,68.30304
68.75,68.35134,68.875,68.30732
60.333332,68.387985,69.0,68.33606
67.125,68.31785,67.888885,68.244446
67.625,68.410255,68.0,68.37368
67.375,68.58517,68.85714,68.584656
68.5,68.52757,67.0,68.506424
67.875,68.46958,68.44444,68.433174
69.125,68.56003,67.28571,68.549194
67.888885,68.43979,67.111115,68.38805
67.25,68.40283,68.75,68.355156
67.5,68.37358,60.333332,68.318726
68.14286,68.25383,67.125,68.182556
68.375,68.35594,67.625,68.321724
69.333336,68.538,67.375,68.50787
68.125,68.32011,68.5,68.252884
68.666664,68.27628,67.875,68.187
69.22222,68.27105,69.125,68.186424
65.71429,68.333466,67.888885,68.26398
68.75,68.46878,67.25,68.38168
67.666664,68.559105,67.5,68.53154
67.55556,68.53273,68.14286,68.48368
69.0,68.45859,68.375,68.362816
69.375,68.47831,69.333336,68.38806
68.0,68.70102,68.125,68.585045
68.5,68.84338,68.666664,68.71837
67.44444,68.900894,69.22222,68.90001
68.25,68.81367,65.71429,68.80423
69.0,68.74197,68.75,68.74628
68.28571,68.78276,67.666664,68.80767
68.25,68.49893,67.55556,68.469475
68.0,68.42919,69.0,68.437256
68.888885,68.4695,69.375,68.45119
68.5,68.3497,68.0,68.27031
69.0,68.60675,68.5,68.57698
67.77778,68.87132,67.44444,68.863075
68.44444,68.819695,68.25,68.78563
68.77778,68.84803,69.0,68.75141
69.5,68.76156,68.28571,68.72003
69.0,68.78398,68.25,68.67101
68.25,69.11481,68.0,68.9713
68.55556,68.963646,68.888885,68.85266
69.25,68.928955,68.5,68.791145
68.25,68.895386,69.0,68.82504
67.875,68.62995,67.77778,68.668976
69.0,68.764046,68.44444,68.76672
69.375,68.923225,68.77778,68.89265
68.875,68.76435,69.5,68.758194
67.75,68.73288,69.0,68.72894
68.875,68.990776,68.25,68.93793
68.111115,69.010284,68.55556,68.99542
68.25,68.97124,69.25,68.95537
68.55556,69.00244,68.25,68.986374
68.833336,68.85043,67.875,68.85769
69.111115,68.90312,69.0,68.94705
69.22222,68.80157,69.375,68.856865
69.57143,68.66901,68.875,68.71111
69.5,68.77144,67.75,68.80962
68.22222,68.84654,68.875,68.94335
68.77778,68.73356,68.111115,68.82471
69.0,68.65321,68.25,68.71375
69.5,68.65422,68.55556,68.72664
68.77778,68.661415,68.833336,68.718185
69.0,68.658066,69.111115,68.70453
68.666664,68.670494,69.22222,68.7264
69.125,68.754364,69.57143,68.81144
69.0,68.80584,69.5,68.88318
69.0,68.89226,68.22222,69.025406
69.125,68.975525,68.77778,69.14627
68.75,69.0071,69.0,69.18048
69.125,68.892784,69.5,69.04469
69.55556,68.84973,68.77778,68.98105
69.0,68.87901,69.0,68.99522
68.71429,68.910324,68.666664,69.03206
67.77778,68.884,69.125,69.009735
68.875,68.86259,69.0,69.00082
68.125,68.8283,69.0,68.96795
67.44444,68.78234,69.125,68.90868
69.25,68.84072,68.75,68.99691
68.77778,68.822,69.125,68.997284
68.375,68.8778,69.55556,69.05303
68.25,68.84184,69.0,69.00728
68.625,68.833,68.71429,68.99737
67.22222,68.88315,67.77778,69.050125
68.75,68.8796,68.875,69.064445
67.625,68.838844,68.125,69.10524
67.666664,68.71208,67.44444,68.97684
68.0,68.65216,69.25,68.95082
68.375,68.47405,68.77778,68.827286
68.0,68.231064,68.375,68.629845
68.0,68.32192,68.25,68.75357
68.375,68.37116,68.625,68.8117
67.55556,68.31899,67.22222,68.77789
67.71429,68.23704,68.75,68.703285
67.875,68.26327,67.625,68.73098
67.22222,68.07561,67.666664,68.50638
68.125,68.12954,68.0,68.54729
67.55556,68.11382,68.375,68.49465
67.57143,68.11213,68.0,68.416794
67.666664,68.15749,68.0,68.36804
67.375,68.29064,68.375,68.40801
67.625,68.26952,67.55556,68.322235
67.0,68.22015,67.71429,68.23896
58.75,68.298904,67.875,68.33125
67.77778,68.216324,67.22222,68.23428
66.25,68.22244,68.125,68.24553
67.44444,68.26423,67.55556,68.28874
67.71429,68.167564,67.57143,68.169846
68.875,68.209946,67.666664,68.20937
67.125,68.19478,67.375,68.18325
67.888885,68.197296,67.625,68.174614
67.85714,68.20049,67.0,68.17423
67.5,68.18607,58.75,68.14718
67.333336,68.18411,67.77778,68.15874
66.875,68.10621,66.25,68.076584
67.5,68.3069,67.44444,68.268745
67.875,68.273,67.71429,68.27342
67.125,68.05711,68.875,67.983246
67.77778,67.9584,67.125,67.83752
67.75,68.007225,67.888885,67.89541
67.888885,68.15736,67.85714,68.07145
66.25,68.116425,67.5,68.00957
68.111115,68.10392,67.333336,68.040665
67.5,68.16582,66.875,68.13797
67.55556,67.9893,67.5,67.99187
69.0,68.04015,67.875,68.045456
68.77778,67.934555,67.125,67.95812
67.375,67.95168,67.77778,67.973755
69.22222,67.94356,67.75,67.96818
67.875,67.90222,67.888885,67.90225
67.85714,67.90574,66.25,67.89806
0.0,67.949165,68.111115,67.95219
68.71429,67.97001,67.5,67.95391
68.0,67.881134,67.55556,67.831955
68.0,67.995705,69.0,67.956764
68.625,68.02859,68.77778,67.98322
67.375,68.04873,67.375,68.0058
68.888885,68.20095,69.22222,68.18617
68.625,68.3378,67.875,68.33962
69.5,68.23124,67.85714,68.21113
68.125,68.29827,0.0,68.44431
67.55556,68.427895,68.71429,68.48599
68.71429,68.33006,68.0,68.387054
68.25,68.518715,68.0,68.815674
68.875,68.30667,68.625,68.531006
66.75,68.269394,67.375,68.238976
67.875,68.17749,68.888885,68.29997
67.55556,68.21079,68.625,68.313255
69.111115,68.088326,69.5,68.23901
67.77778,68.14186,68.125,68.33299
66.75,68.14743,67.55556,68.37381
69.22222,68.255936,68.71429,68.500305
66.71429,68.198524,68.25,68.47789
68.375,68.19548,68.875,68.46434
68.44444,68.23741,66.75,68.50529
68.75,68.26199,67.875,68.498314
67.5,68.345695,67.55556,68.57116
67.625,68.24724,69.111115,68.42053
68.888885,68.20469,67.77778,68.37044
68.625,68.12732,66.75,68.282104
69.25,68.14339,69.22222,68.32321
67.875,68.107056,66.71429,68.301956
67.875,67.859924,68.375,68.07088
68.5,67.88157,68.44444,68.17137
67.888885,67.79386,68.75,68.09121
69.44444,67.73003,67.5,68.07687
68.375,67.72214,67.625,68.13822
67.375,67.73332,68.888885,68.20134
68.42857,67.61547,68.625,68.10362
67.375,67.57509,69.25,68.071815
66.5,67.57209,67.875,68.12215
66.875,67.62553,67.875,68.20511
67.125,67.77591,68.5,68.35895
69.25,67.69239,67.888885,68.28605
67.333336,67.67378,69.44444,68.25237
59.857143,67.61707,68.375,68.19803
68.333336,67.67976,67.375,68.208954
67.625,67.75116,68.42857,68.22807
64.375,67.847824,67.375,68.23884
63.444443,67.65178,66.5,68.0636
66.875,67.6475,66.875,68.04448
68.44444,67.56406,67.125,67.902054
69.125,67.23013,69.25,67.540504
67.0,67.03616,67.333336,67.34614
68.111115,66.96589,59.857143,67.26585
68.25,67.14376,68.333336,67.44124
67.44444,67.19147,67.625,67.48729
66.125,67.13035,64.375,67.355225
65.875,67.18163,63.444443,67.33441
66.55556,67.074104,66.875,67.22565
67.125,66.81188,68.44444,66.862274
65.77778,66.59656,69.125,66.59919
68.0,66.78015,67.0,66.81562
67.5,66.84233,68.111115,66.909004
68.666664,66.94787,68.25,67.04463
63.75,67.03591,67.44444,67.105095
68.625,67.074646,66.125,67.15547
68.375,67.23497,65.875,67.33505
68.333336,67.235634,66.55556,67.34227
66.625,67.12966,67.125,67.21792
64.375,67.12636,65.77778,67.174835
67.625,67.25569,68.0,67.192085
63.125,67.51086,67.5,67.349945
69.25,67.60708,68.666664,67.36034
64.55556,67.75882,63.75,67.5289
69.666664,67.74011,68.625,67.53829
67.125,67.78606,68.375,67.6469
66.75,67.73878,68.333336,67.541916
69.25,67.84425,66.625,67.6505
69.375,67.988976,64.375,67.84726
66.0,68.17067,67.625,68.05879
69.75,68.11701,63.125,68.04557
67.0,67.97825,69.25,67.84132
68.625,68.071396,64.55556,67.921616
68.25,68.05777,69.666664,67.86241
68.0,68.222435,67.125,68.05822
68.888885,67.96968,66.75,67.78966
68.0,68.176285,69.25,68.09816
67.125,68.19715,69.375,68.11064
67.333336,68.167625,66.0,68.072105
68.85714,68.25566,69.75,68.19111
67.75,68.382835,67.0,68.35693
68.25,68.17823,68.625,68.18074
68.888885,68.380264,68.25,68.3713
68.5,68.34818,68.0,68.41598
68.0,68.44881,68.888885,68.476906
68.333336,68.566986,68.0,68.60773
66.75,68.59101,67.125,68.58175
68.125,68.67891,67.333336,68.65541
67.77778,68.721695,68.85714,68.69411
68.0,68.67582,67.75,68.63997
67.625,68.676605,68.25,68.59775
68.44444,68.71873,68.888885,68.64759
69.375,68.750725,68.5,68.70918
69.0,68.80394,68.0,68.75544
68.5,68.85806,68.333336,68.82273
67.875,68.92623,66.75,68.868546
68.77778,68.88864,68.125,68.854294
68.5,68.89728,67.77778,68.85582
68.375,68.65142,68.0,68.62994
68.0,68.677795,67.625,68.630394
66.42857,68.69664,68.44444,68.655235
68.75,68.7438,69.375,68.682816
68.55556,68.70138,69.0,68.640274
68.875,68.752594,68.5,68.707855
68.55556,68.85576,67.875,68.82226
68.375,68.93724,68.77778,68.92545
68.625,68.936844,68.5,68.92836
68.666664,68.91414,68.375,68.9072
68.71429,68.97512,68.0,68.95571
69.55556,69.027214,66.42857,69.01441
68.375,69.03961,68.75,69.02629
68.666664,68.970276,68.55556,68.96573
69.111115,68.72808,68.875,68.71337
69.125,68.849625,68.55556,68.84137
68.44444,68.94686,68.375,68.952896
68.375,69.02195,68.625,69.0102
69.25,68.98656,68.666664,68.96875
68.625,68.96827,68.71429,68.955635
69.14286,69.04445,69.55556,69.0348
68.666664,69.09944,68.375,69.07525
69.25,69.09711,68.666664,69.0983
68.888885,69.17761,69.111115,69.18925
68.875,69.12737,69.125,69.16525
68.5,69.02857,68.44444,69.09478
69.111115,69.02392,68.375,69.12584
68.875,69.06319,69.25,69.16792
67.5,68.967094,68.625,69.05824
68.5,68.93021,69.14286,69.007904
68.888885,69.06854,68.666664,69.154396
68.5,69.082436,69.25,69.17093
68.0,69.062614,68.888885,69.149506
68.875,69.05607,68.875,69.14512
68.55556,69.067894,68.5,69.166595
69.375,69.12578,69.111115,69.2316
69.125,69.12822,68.875,69.23258
68.44444,69.08378,67.5,69.18475
68.875,69.076126,68.5,69.17714
68.0,69.06966,68.888885,69.17133
68.0,68.925095,68.5,68.99692
69.0,68.86834,68.0,68.94125
69.25,68.92381,68.875,69.00329
68.25,68.92617,68.55556,69.00167
67.625,68.85106,69.375,68.912224
68.25,68.92518,69.125,68.994316
67.875,68.95008,68.44444,69.023285
69.0,69.00021,68.875,69.079865
69.5,69.06342,68.0,69.151024
68.0,69.02373,68.0,69.09569
69.5,69.0073,69.0,69.08039
69.375,68.975105,69.25,69.03138
69.0,68.888535,68.25,68.93703
68.875,68.940216,67.625,69.00736
69.125,69.00998,68.25,69.09012
68.625,68.97468,67.875,69.05267
68.888885,68.875626,69.0,68.92131
69.375,68.851,69.5,68.89869
68.75,68.80088,68.0,68.84174
68.85714,68.85347,69.5,68.902885
68.75,68.945496,69.375,69.01598
69.111115,68.96585,69.0,69.00897
67.5,69.03383,68.875,69.09205
69.125,69.15869,69.125,69.23479
69.111115,69.196335,68.625,69.267395
69.125,69.13837,68.888885,69.20614
69.0,69.20135,69.375,69.26607
60.375,69.1654,68.75,69.227356
68.55556,69.13385,68.85714,69.19223
68.5,69.14103,68.75,69.20781
68.0,69.10189,69.111115,69.13814
69.625,69.138084,67.5,69.162766
69.111115,69.13885,69.125,69.163895
68.0,69.16027,69.111115,69.18353
69.0,69.067154,69.125,69.06172
68.55556,69.10356,69.0,69.11235
69.125,69.20073,60.375,69.23306
68.666664,69.227394,68.55556,69.27339
69.333336,69.20039,68.5,69.24125
69.5,69.35994,68.0,69.44139
68.666664,69.12698,69.625,69.18
68.25,69.05387,69.111115,69.08189
69.111115,68.92044,68.0,68.91647
69.0,69.036285,69.0,69.0724
68.55556,69.14489,68.55556,69.17973
69.375,68.988045,69.125,69.001724
69.375,69.0055,68.666664,69.026146
69.375,69.03515,69.333336,69.0588
68.5,69.0376,69.5,69.07193
67.77778,69.060616,68.666664,69.0941
69.0,69.10245,68.25,69.14432
69.375,69.19974,69.111115,69.25301
68.55556,69.22329,69.0,69.268
69.875,69.12623,68.55556,69.159485
69.0,69.146965,69.375,69.18658
69.625,69.1627,69.375,69.21357
68.75,69.12308,69.375,69.163345
67.888885,69.10095,68.5,69.145355
68.666664,69.15342,67.77778,69.203865
69.5,69.17789,69.0,69.24106
68.77778,69.141464,69.375,69.20165
68.625,69.08643,68.55556,69.12802
67.888885,69.09998,69.875,69.173416
68.111115,69.11727,69.0,69.207726
69.375,69.0625,69.625,69.15338
69.333336,69.138214,68.75,69.248726
68.75,69.1722,67.888885,69.2928
68.25,69.20624,68.666664,69.3389
69.5,69.15666,69.5,69.29759
69.22222,69.02615,68.77778,69.1423
69.25,68.92138,68.625,69.05606
69.22222,69.009735,67.888885,69.156
69.75,68.99597,68.111115,69.15079
68.0,68.91982,69.375,69.057655
68.25,68.840645,69.333336,68.95708
61.11111,68.73356,68.75,68.84597
68.75,68.8636,68.25,69.00775
69.666664,68.91836,69.5,69.079575
68.0,68.890625,69.22222,69.06164
68.888885,68.80586,69.25,69.026054
69.25,68.84085,69.22222,69.07344
66.625,68.9002,69.75,69.13467
69.55556,68.916214,68.0,69.16716
69.125,68.88706,68.25,69.14983
69.111115,68.977325,61.11111,69.24707
68.666664,68.82369,68.75,69.09059
68.14286,68.77956,69.666664,69.049065
68.125,68.91536,68.0,69.1728
69.22222,68.79633,68.888885,69.112465
68.75,68.857544,69.25,69.18703
69.28571,68.671425,66.625,68.988716
69.0,68.54799,69.55556,68.84038
68.71429,68.65445,69.125,68.9407
68.0,68.389725,69.111115,68.64773
67.75,68.466125,68.666664,68.76037
68.0,68.57331,68.14286,68.8813
67.5,68.34449,68.125,68.75539
68.625,68.248344,69.22222,68.68561
66.55556,68.3242,68.75,68.67998
68.125,68.32021,69.28571,68.64351
68.25,68.40451,69.0,68.75534
66.44444,68.417694,68.71429,68.79688
68.125,68.45378,68.0,68.86861
67.85714,68.478745,67.75,68.88543
66.75,68.488815,68.0,68.88666
68.111115,68.37971,67.5,68.72207
68.125,68.30059,68.625,68.60524
67.875,68.26591,66.55556,68.52291
67.888885,68.26203,68.125,68.40299
69.125,68.29261,68.25,68.392044
67.55556,68.12114,66.44444,68.144356
68.25,68.15422,68.125,68.17883
68.333336,68.20887,67.85714,68.23644
67.5,68.02925,66.75,68.0158
68.55556,68.07472,68.111115,68.06839
67.125,68.13947,68.125,68.13379
68.55556,68.014915,67.875,67.99388
68.875,68.02819,67.888885,68.012886
68.0,68.17701,69.125,68.16433
67.666664,68.19683,67.55556,68.18815
67.55556,68.17736,68.25,68.18105
60.125,68.35065,68.333336,68.38145
66.75,68.322044,67.5,68.36237
68.0,68.30268,68.55556,68.34434
68.25,68.28383,67.125,68.32912
66.625,68.26458,68.55556,68.29208
68.125,68.29863,68.875,68.33443
68.125,68.2597,68.0,68.29272
68.625,68.3104,67.666664,68.341576
69.0,68.39462,67.55556,68.4488
69.0,68.3658,60.125,68.41354
67.666664,68.27631,66.75,68.32274
68.625,68.28054,68.0,68.320625
67.125,68.188126,68.25,68.30378
67.5,68.06655,66.625,68.08893
67.22222,68.08761,68.125,68.154465
65.875,68.02129,68.125,68.08342
67.25,67.753105,68.625,67.7851
68.0,67.85388,69.0,67.892166
69.0,67.902466,69.0,67.94404
0.0,67.87648,67.666664,67.98277
0.0,67.99623,68.625,68.12988
0.0,68.07346,67.125,68.247604
0.0,68.032585,67.5,68.20836
0.0,68.0137,67.22222,68.19659
0.0,67.8818,65.875,68.06006
0.0,67.82327,67.25,67.98101
0.0,67.77326,68.0,67.89901
0.0,67.64537,69.0,67.71663
67.0,67.611984,0.0,67.740524
69.375,67.636696,0.0,68.03272
66.77778,67.65431,0.0,68.06435
69.333336,67.95727,0.0,68.12194
68.888885,67.4446,0.0,68.173096
69.25,67.0998,0.0,67.89453
67.75,66.854294,0.0,67.4544
69.0,66.7828,0.0,67.301994
68.875,67.04951,0.0,67.57181
65.75,67.26636,67.0,67.79417
68.111115,67.3703,69.375,67.878235
65.875,67.4094,66.77778,67.88306
68.75,66.30507,69.333336,67.51782
67.44444,67.3416,68.888885,67.96981
66.888885,67.27043,69.25,67.83189
66.875,67.44949,67.75,68.11955
61.77778,67.57027,69.0,68.12474
69.0,67.332924,68.875,67.84131
66.25,66.9454,65.75,67.44044
67.333336,67.062904,68.111115,67.64747
67.625,67.05482,65.875,67.7131
66.125,67.02389,68.75,67.640884
63.75,66.98106,67.44444,67.6008
67.375,66.90247,66.888885,67.52866
67.625,66.981544,66.875,67.564186
65.44444,66.93326,61.77778,67.53077
67.333336,66.69651,69.0,67.31977
65.5,66.57526,66.25,67.27573
60.75,66.12741,67.333336,66.86714
65.25,66.054306,67.625,66.76564
66.333336,65.81605,66.125,66.497955
65.55556,65.904724,63.75,66.64544
68.125,65.83867,67.375,66.59082
67.125,65.86054,67.625,66.62492
66.55556,65.36425,65.44444,66.21795
67.75,65.40228,67.333336,66.245865
69.666664,65.441536,65.5,66.27499
66.375,65.34961,60.75,66.181206
66.888885,65.39989,65.25,66.29054
66.25,65.2514,66.333336,66.17644
60.333332,65.0177,65.55556,65.897675
63.125,64.93103,68.125,65.61483
65.875,65.16744,67.125,65.76314
66.888885,65.10648,66.55556,65.60852
65.25,65.312355,67.75,65.66962
66.333336,65.71579,69.666664,65.97826
68.0,65.89485,66.375,66.12345
56.375,66.12799,66.888885,66.32639
63.875,66.29472,66.25,66.56024
63.25,66.3545,60.333332,66.45863
65.888885,66.110275,63.125,66.31245
63.125,66.4209,65.875,66.4464
61.22222,66.29538,66.888885,66.305756
66.5,66.332085,65.25,66.004715
65.75,66.51845,66.333336,66.0267
68.111115,66.799255,68.0,66.13813
66.0,66.560295,56.375,65.86898
66.125,66.88008,63.875,66.0171
66.75,66.94393,63.25,66.09915
65.44444,66.66766,65.888885,65.90333
63.77778,66.70385,63.125,65.94011
66.875,66.61011,61.22222,65.76392
65.625,66.674675,66.5,65.878914
66.125,66.63664,65.75,65.77841
66.77778,66.78303,68.111115,65.74657
67.71429,67.1359,66.0,66.20385
68.75,67.23402,66.125,66.27174
68.5,67.22939,66.75,66.446465
67.625,67.19,65.44444,66.47155
68.0,67.3275,63.77778,66.589355
67.55556,67.30127,66.875,66.709625
67.625,67.39216,65.625,66.81173
66.5,67.27783,66.125,66.71138
67.625,67.47491,66.77778,66.93201
67.22222,67.39549,67.71429,66.8403
66.5,67.49011,68.75,66.92266
67.0,67.677635,68.5,67.19455
67.625,67.79568,67.625,67.31442
66.375,67.96867,68.0,67.60207
67.75,68.1281,67.55556,67.82961
68.666664,68.16112,67.625,67.90111
68.375,68.08317,66.5,67.908295
66.85714,68.008995,67.625,67.87553
66.77778,67.98387,67.22222,67.94291
66.333336,67.8964,66.5,67.859924
66.5,67.8986,67.0,67.987915
67.0,67.91811,67.625,68.028275
67.125,67.820786,66.375,67.91055
66.5,67.74725,67.75,67.8751
67.77778,67.76123,68.666664,67.95759
66.75,67.48374,68.375,67.71175
65.875,67.35048,66.85714,67.710655
65.25,67.42061,66.77778,67.89012
66.875,67.39213,66.333336,67.87449
66.111115,67.166534,66.5,67.67344
65.666664,66.98002,67.0,67.52114
64.42857,66.85828,67.125,67.374146
66.44444,66.6979,66.5,67.19994
64.125,66.59276,67.77778,67.16222
65.75,66.44413,66.75,67.06358
63.75,66.272415,65.875,66.946976
62.5,66.20927,65.25,67.040695
63.444443,66.19445,66.875,66.9696
66.125,65.95872,66.111115,66.67085
65.28571,65.726204,65.666664,66.39976
66.22222,65.66541,64.42857,66.47802
65.333336,65.67404,66.44444,66.409096
64.375,65.54097,64.125,66.17919
64.0,65.42042,65.75,65.91647
62.25,65.52686,63.75,65.98799
62.444443,65.355255,62.5,65.64809
65.28571,65.455,63.444443,65.70812
63.125,65.308876,66.125,65.36133
63.0,65.15895,65.28571,65.02733
67.0,65.09657,66.22222,64.90239
64.625,65.3818,65.333336,65.263275
66.0,65.352425,64.375,65.235634
65.44444,65.60681,64.0,65.54288
64.25,65.614334,62.25,65.53222
67.25,65.56623,62.444443,65.41132
63.125,65.52197,65.28571,65.35217
64.125,65.31746,63.125,65.03913
66.44444,65.18558,63.0,64.84529
64.875,65.36251,67.0,65.07128
63.555557,65.36737,64.625,65.0241
61.5,65.37116,66.0,64.98136
63.666668,65.812225,65.44444,65.59882
64.125,65.755005,64.25,65.54915
67.0,65.80639,67.25,65.628494
64.0,65.94993,63.125,65.75779
66.25,65.87038,64.125,65.60259
65.375,66.05243,66.44444,65.89763
63.875,65.879364,64.875,65.62364
65.666664,65.85974,63.555557,65.563446
66.888885,65.9438,61.5,65.78572
64.71429,65.90846,63.666668,65.70998
66.111115,65.82954,64.125,65.57528
64.25,65.910576,67.0,65.50473
65.625,65.781906,64.0,65.34084
68.125,65.71977,66.25,65.31734
66.5,66.01225,65.375,65.730316
64.125,65.9957,63.875,65.63027
65.125,66.14098,65.666664,65.84978
66.44444,66.21082,66.888885,65.95619
66.77778,66.13895,64.71429,65.7838
65.625,66.05626,66.111115,65.75473
64.625,66.101006,64.25,65.9134
66.44444,66.018074,65.625,65.77818
64.625,66.14933,68.125,65.97006
64.55556,66.19905,66.5,65.963295
64.0,66.17849,64.125,65.94871
65.77778,66.43294,65.125,66.386444
65.125,66.42883,66.44444,66.39644
66.666664,66.3299,66.77778,66.179825
67.375,66.318054,65.625,66.13133
65.44444,66.46486,64.625,66.29564
67.375,66.639336,66.44444,66.469536
64.55556,66.61786,64.625,66.412834
65.75,66.51636,64.55556,66.23304
67.25,66.5857,64.0,66.346565
67.375,66.476814,65.77778,66.183334
66.0,66.43101,65.125,66.04954
66.888885,66.48658,66.666664,65.97532
65.375,66.59412,67.375,66.10835
66.111115,66.54666,65.44444,66.090996
65.42857,66.698875,67.375,66.32422
59.555557,66.964134,64.55556,66.63483
67.57143,66.972595,65.75,66.565605
66.77778,67.07109,67.25,66.7941
66.75,67.01948,67.375,66.61933
67.75,66.99682,66.0,66.59664
67.75,67.1076,66.888885,66.78061
65.333336,67.24101,65.375,66.97694
68.0,67.22544,66.111115,66.9734
67.875,67.354515,65.42857,67.063774
67.875,67.43373,59.555557,67.0405
68.888885,67.857506,67.57143,67.23289
68.44444,67.4237,66.77778,66.84173
68.125,65.726074,66.75,63.065254
67.0,67.49574,67.75,67.277725
68.0,67.569336,67.75,67.32025
68.75,67.42008,65.333336,67.13436
67.625,67.56395,68.0,67.28726
68.666664,67.61762,67.875,67.45777
67.42857,67.513214,67.875,67.24214
68.111115,67.70207,68.888885,67.52311
67.0,67.7437,68.44444,67.56893
68.333336,67.73538,68.125,67.5762
69.0,68.16807,67.0,68.07772
68.125,68.04126,68.0,68.01623
67.888885,68.35791,68.75,68.31381
69.28571,68.12225,67.625,68.018555
69.0,68.08714,68.666664,68.04897
69.0,68.0801,67.42857,68.12892
69.0,68.39573,68.111115,68.33778
67.77778,68.68254,67.0,68.59123
68.375,68.63361,68.333336,68.529915
69.25,68.500626,69.0,68.41054
68.875,68.42676,68.125,68.312675
67.333336,68.4774,67.888885,68.36431
68.625,68.54941,69.28571,68.51322
68.111115,68.524086,69.0,68.469406
69.375,68.53595,69.0,68.46539
69.625,68.67515,69.0,68.67962
68.888885,68.70657,67.77778,68.743126
68.5,68.61914,68.375,68.69203
69.375,68.78192,69.25,68.834496
69.333336,68.788376,68.875,68.73273
67.625,68.78758,67.333336,68.72089
